day eternity:1200 replacement_initial_a:0.04 replacement_final_a:0 number_of_contact_events_per_day_a:5 pre_active_state_duration_1:2 pre_active_state_duration_2:2 active_state_duration_1:3 active_state_duration_2:3 transmission_probability_1_a:0.14 transmission_probability_2_a:0.18 days before configuration switch: 2000 number_of_contact_events_per_day_b:3 replacement_initial_b:0.04 replacement_final_b:0 transmission_probability_1_b:0.14 transmission_probability_2_b:0.18 transformation_period:1;
 day; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2;
42;0.027558;0.80528;0.0479087;0.027558;0;0;0;0.027558;0.027558;0;
43;0.0298489;0.78322;0.0532324;0.0298489;0;0;0;0.0298489;0.0298489;0;
44;0.0320687;0.759823;0.0588125;0.0320687;0;0;0;0.0320687;0.0320687;0;
45;0.0341545;0.735275;0.0645704;0.0341545;0;0;0;0.0341545;0.0341545;0;
46;0.0360415;0.709823;0.0704055;0.0360415;0;0;0;0.0360415;0.0360415;0;
47;0.037666;0.683764;0.0761944;0.037666;0;0;0;0.037666;0.037666;0;
48;0.0389705;0.657443;0.0817932;0.0389705;0;0;0;0.0389705;0.0389705;0;
49;0.0399089;0.631236;0.0870442;0.0399089;0;0;0;0.0399089;0.0399089;0;
50;0.0404513;0.605535;0.0917849;0.0404513;0;0;0;0.0404513;0.0404513;0;
51;0.0405862;0.580728;0.0958574;0.0405862;0;0;0;0.0405862;0.0405862;0;
52;0.0403222;0.557176;0.0991202;0.0403222;0;0;0;0.0405862;0.0405862;0;
53;0.0396865;0.535203;0.101461;0.0396865;0;0;0;0.0405862;0.0405862;0;
54;0.0387225;0.515072;0.102806;0.0387225;0;0;0;0.0405862;0.0405862;0;
55;0.0374854;0.496984;0.103129;0.0374854;0;0;0;0.0405862;0.0405862;0;
56;0.0360364;0.481068;0.102452;0.0360364;0;0;0;0.0405862;0.0405862;0;
57;0.0344382;0.467387;0.100844;0.0344382;0;0;0;0.0405862;0.0405862;0;
58;0.0327505;0.455941;0.0984128;0.0327505;0;0;0;0.0405862;0.0405862;0;
59;0.0310266;0.446677;0.095294;0.0310266;0;0;0;0.0405862;0.0405862;0;
60;0.0293116;0.439498;0.0916406;0.0293116;0;0;0;0.0405862;0.0405862;0;
61;0.0276412;0.434277;0.0876085;0.0276412;0;0;0;0.0405862;0.0405862;0;
62;0.0260423;0.430864;0.0833468;0.0260423;0;0;0;0.0405862;0.0405862;0;
63;0.0245336;0.429096;0.0789892;0.0245336;0;0;0;0.0405862;0.0405862;0;
64;0.023127;0.428805;0.0746491;0.023127;0;0;0;0.0405862;0.0405862;0;
65;0.0218283;0.429824;0.0704174;0.0218283;0;0;0;0.0405862;0.0405862;0;
66;0.0206394;0.431992;0.0663626;0.0206394;0;0;0;0.0405862;0.0405862;0;
67;0.0195587;0.435154;0.062533;0.0195587;0;0;0;0.0405862;0.0405862;0;
68;0.0185826;0.439165;0.0589591;0.0185826;0;0;0;0.0405862;0.0405862;0;
69;0.0177058;0.443893;0.0556573;0.0177058;0;0;0;0.0405862;0.0405862;0;
70;0.0169225;0.449214;0.0526325;0.0169225;0;0;0;0.0405862;0.0405862;0;
71;0.0162263;0.455019;0.0498816;0.0162263;0;0;0;0.0405862;0.0405862;0;
72;0.0156108;0.461208;0.0473956;0.0156108;0;0;0;0.0405862;0.0405862;0;
73;0.0150699;0.46769;0.0451621;0.0150699;0;0;0;0.0405862;0.0405862;0;
74;0.0145977;0.474384;0.0431659;0.0145977;0;0;0;0.0405862;0.0405862;0;
75;0.0141886;0.48122;0.0413914;0.0141886;0;0;0;0.0405862;0.0405862;0;
76;0.0138376;0.488134;0.0398224;0.0138376;0;0;0;0.0405862;0.0405862;0;
77;0.0135403;0.495068;0.0384433;0.0135403;0;0;0;0.0405862;0.0405862;0;
78;0.0132923;0.501973;0.0372392;0.0132923;0;0;0;0.0405862;0.0405862;0;
79;0.0130901;0.508804;0.0361962;0.0130901;0;0;0;0.0405862;0.0405862;0;
80;0.0129302;0.515522;0.0353015;0.0129302;0;0;0;0.0405862;0.0405862;0;
81;0.0128096;0.522091;0.0345434;0.0128096;0;0;0;0.0405862;0.0405862;0;
82;0.0127258;0.528482;0.0339114;0.0127258;0;0;0;0.0405862;0.0405862;0;
83;0.0126763;0.534666;0.033396;0.0126763;0;0;0;0.0405862;0.0405862;0;
84;0.0126589;0.540621;0.0329886;0.0126589;0;0;0;0.0405862;0.0405862;0;
85;0.0126718;0.546324;0.0326817;0.0126718;0;0;0;0.0405862;0.0405862;0;
86;0.0127131;0.551758;0.0324684;0.0127131;0;0;0;0.0405862;0.0405862;0;
87;0.0127813;0.556907;0.0323426;0.0127813;0;0;0;0.0405862;0.0405862;0;
88;0.0128749;0.561755;0.0322988;0.0128749;0;0;0;0.0405862;0.0405862;0;
89;0.0129925;0.566293;0.0323322;0.0129925;0;0;0;0.0405862;0.0405862;0;
90;0.0131327;0.570508;0.0324382;0.0131327;0;0;0;0.0405862;0.0405862;0;
91;0.0132943;0.574394;0.0326126;0.0132943;0;0;0;0.0405862;0.0405862;0;
92;0.0134759;0.577942;0.0328518;0.0134759;0;0;0;0.0405862;0.0405862;0;
93;0.0136762;0.581148;0.0331521;0.0136762;0;0;0;0.0405862;0.0405862;0;
94;0.013894;0.584008;0.0335099;0.013894;0;0;0;0.0405862;0.0405862;0;
95;0.0141278;0.58652;0.0339221;0.0141278;0;0;0;0.0405862;0.0405862;0;
96;0.0143764;0.588683;0.0343853;0.0143764;0;0;0;0.0405862;0.0405862;0;
97;0.0146381;0.590497;0.0348962;0.0146381;0;0;0;0.0405862;0.0405862;0;
98;0.0149115;0.591966;0.0354514;0.0149115;0;0;0;0.0405862;0.0405862;0;
99;0.0151949;0.593092;0.0360475;0.0151949;0;0;0;0.0405862;0.0405862;0;
100;0.0154866;0.593882;0.0366809;0.0154866;0;0;0;0.0405862;0.0405862;0;
101;0.0157849;0.594342;0.0373477;0.0157849;0;0;0;0.0405862;0.0405862;0;
102;0.0160877;0.594481;0.0380441;0.0160877;0;0;0;0.0405862;0.0405862;0;
103;0.0163931;0.594308;0.0387658;0.0163931;0;0;0;0.0405862;0.0405862;0;
104;0.0166992;0.593837;0.0395085;0.0166992;0;0;0;0.0405862;0.0405862;0;
105;0.0170038;0.593079;0.0402675;0.0170038;0;0;0;0.0405862;0.0405862;0;
106;0.0173048;0.592051;0.0410381;0.0173048;0;0;0;0.0405862;0.0405862;0;
107;0.0176001;0.590769;0.0418153;0.0176001;0;0;0;0.0405862;0.0405862;0;
108;0.0178876;0.589251;0.0425938;0.0178876;0;0;0;0.0405862;0.0405862;0;
109;0.0181652;0.587516;0.0433683;0.0181652;0;0;0;0.0405862;0.0405862;0;
110;0.018431;0.585584;0.0441336;0.018431;0;0;0;0.0405862;0.0405862;0;
111;0.018683;0.583478;0.0448843;0.018683;0;0;0;0.0405862;0.0405862;0;
112;0.0189195;0.581219;0.0456149;0.0189195;0;0;0;0.0405862;0.0405862;0;
113;0.0191388;0.578831;0.0463202;0.0191388;0;0;0;0.0405862;0.0405862;0;
114;0.0193397;0.576339;0.0469953;0.0193397;0;0;0;0.0405862;0.0405862;0;
115;0.0195208;0.573764;0.0476352;0.0195208;0;0;0;0.0405862;0.0405862;0;
116;0.0196812;0.571132;0.0482356;0.0196812;0;0;0;0.0405862;0.0405862;0;
117;0.0198201;0.568467;0.0487924;0.0198201;0;0;0;0.0405862;0.0405862;0;
118;0.0199372;0.565791;0.0493021;0.0199372;0;0;0;0.0405862;0.0405862;0;
119;0.0200322;0.563127;0.0497616;0.0200322;0;0;0;0.0405862;0.0405862;0;
120;0.0201051;0.560497;0.0501684;0.0201051;0;0;0;0.0405862;0.0405862;0;
121;0.0201563;0.557921;0.0505208;0.0201563;0;0;0;0.0405862;0.0405862;0;
122;0.0201863;0.555418;0.0508176;0.0201863;0;0;0;0.0405862;0.0405862;0;
123;0.0201959;0.553005;0.0510583;0.0201959;0;0;0;0.0405862;0.0405862;0;
124;0.020186;0.550699;0.0512429;0.020186;0;0;0;0.0405862;0.0405862;0;
125;0.0201578;0.548513;0.0513724;0.0201578;0;0;0;0.0405862;0.0405862;0;
126;0.0201125;0.54646;0.0514481;0.0201125;0;0;0;0.0405862;0.0405862;0;
127;0.0200517;0.54455;0.0514719;0.0200517;0;0;0;0.0405862;0.0405862;0;
128;0.0199768;0.542791;0.0514463;0.0199768;0;0;0;0.0405862;0.0405862;0;
129;0.0198894;0.54119;0.0513743;0.0198894;0;0;0;0.0405862;0.0405862;0;
130;0.019791;0.539752;0.0512591;0.019791;0;0;0;0.0405862;0.0405862;0;
131;0.0196834;0.538478;0.0511042;0.0196834;0;0;0;0.0405862;0.0405862;0;
132;0.0195681;0.537371;0.0509137;0.0195681;0;0;0;0.0405862;0.0405862;0;
133;0.0194467;0.536429;0.0506914;0.0194467;0;0;0;0.0405862;0.0405862;0;
134;0.0193207;0.535652;0.0504413;0.0193207;0;0;0;0.0405862;0.0405862;0;
135;0.0191915;0.535034;0.0501677;0.0191915;0;0;0;0.0405862;0.0405862;0;
136;0.0190605;0.534572;0.0498746;0.0190605;0;0;0;0.0405862;0.0405862;0;
137;0.018929;0.53426;0.049566;0.018929;0;0;0;0.0405862;0.0405862;0;
138;0.0187982;0.534092;0.0492456;0.0187982;0;0;0;0.0405862;0.0405862;0;
139;0.0186691;0.534059;0.0489173;0.0186691;0;0;0;0.0405862;0.0405862;0;
140;0.0185427;0.534154;0.0485844;0.0185427;0;0;0;0.0405862;0.0405862;0;
141;0.0184199;0.534368;0.0482502;0.0184199;0;0;0;0.0405862;0.0405862;0;
142;0.0183015;0.534692;0.0479176;0.0183015;0;0;0;0.0405862;0.0405862;0;
143;0.018188;0.535116;0.0475895;0.018188;0;0;0;0.0405862;0.0405862;0;
144;0.0180802;0.535631;0.0472682;0.0180802;0;0;0;0.0405862;0.0405862;0;
145;0.0179784;0.536227;0.0469561;0.0179784;0;0;0;0.0405862;0.0405862;0;
146;0.0178831;0.536895;0.046655;0.0178831;0;0;0;0.0405862;0.0405862;0;
147;0.0177945;0.537625;0.0463667;0.0177945;0;0;0;0.0405862;0.0405862;0;
148;0.017713;0.538407;0.0460925;0.017713;0;0;0;0.0405862;0.0405862;0;
149;0.0176386;0.539232;0.0458338;0.0176386;0;0;0;0.0405862;0.0405862;0;
150;0.0175715;0.540091;0.0455915;0.0175715;0;0;0;0.0405862;0.0405862;0;
151;0.0175117;0.540976;0.0453664;0.0175117;0;0;0;0.0405862;0.0405862;0;
152;0.0174593;0.541877;0.0451592;0.0174593;0;0;0;0.0405862;0.0405862;0;
153;0.017414;0.542788;0.0449702;0.017414;0;0;0;0.0405862;0.0405862;0;
154;0.0173759;0.543701;0.0447996;0.0173759;0;0;0;0.0405862;0.0405862;0;
155;0.0173447;0.544608;0.0446477;0.0173447;0;0;0;0.0405862;0.0405862;0;
156;0.0173204;0.545503;0.0445144;0.0173204;0;0;0;0.0405862;0.0405862;0;
157;0.0173026;0.546381;0.0443994;0.0173026;0;0;0;0.0405862;0.0405862;0;
158;0.0172911;0.547234;0.0443026;0.0172911;0;0;0;0.0405862;0.0405862;0;
159;0.0172857;0.548059;0.0442235;0.0172857;0;0;0;0.0405862;0.0405862;0;
160;0.017286;0.548851;0.0441617;0.017286;0;0;0;0.0405862;0.0405862;0;
161;0.0172918;0.549605;0.0441166;0.0172918;0;0;0;0.0405862;0.0405862;0;
162;0.0173026;0.550318;0.0440875;0.0173026;0;0;0;0.0405862;0.0405862;0;
163;0.0173181;0.550987;0.0440738;0.0173181;0;0;0;0.0405862;0.0405862;0;
164;0.0173381;0.55161;0.0440748;0.0173381;0;0;0;0.0405862;0.0405862;0;
165;0.017362;0.552183;0.0440895;0.017362;0;0;0;0.0405862;0.0405862;0;
166;0.0173896;0.552707;0.0441171;0.0173896;0;0;0;0.0405862;0.0405862;0;
167;0.0174203;0.553178;0.0441568;0.0174203;0;0;0;0.0405862;0.0405862;0;
168;0.0174539;0.553597;0.0442076;0.0174539;0;0;0;0.0405862;0.0405862;0;
169;0.01749;0.553963;0.0442685;0.01749;0;0;0;0.0405862;0.0405862;0;
170;0.0175282;0.554276;0.0443387;0.0175282;0;0;0;0.0405862;0.0405862;0;
171;0.017568;0.554537;0.044417;0.017568;0;0;0;0.0405862;0.0405862;0;
172;0.0176091;0.554747;0.0445026;0.0176091;0;0;0;0.0405862;0.0405862;0;
173;0.0176512;0.554906;0.0445944;0.0176512;0;0;0;0.0405862;0.0405862;0;
174;0.0176938;0.555016;0.0446914;0.0176938;0;0;0;0.0405862;0.0405862;0;
175;0.0177367;0.555078;0.0447927;0.0177367;0;0;0;0.0405862;0.0405862;0;
176;0.0177795;0.555096;0.0448973;0.0177795;0;0;0;0.0405862;0.0405862;0;
177;0.0178218;0.55507;0.0450043;0.0178218;0;0;0;0.0405862;0.0405862;0;
178;0.0178635;0.555004;0.0451128;0.0178635;0;0;0;0.0405862;0.0405862;0;
179;0.0179041;0.554899;0.0452218;0.0179041;0;0;0;0.0405862;0.0405862;0;
180;0.0179435;0.55476;0.0453306;0.0179435;0;0;0;0.0405862;0.0405862;0;
181;0.0179814;0.554588;0.0454383;0.0179814;0;0;0;0.0405862;0.0405862;0;
182;0.0180175;0.554387;0.0455441;0.0180175;0;0;0;0.0405862;0.0405862;0;
183;0.0180518;0.55416;0.0456474;0.0180518;0;0;0;0.0405862;0.0405862;0;
184;0.018084;0.55391;0.0457475;0.018084;0;0;0;0.0405862;0.0405862;0;
185;0.0181139;0.553639;0.0458438;0.0181139;0;0;0;0.0405862;0.0405862;0;
186;0.0181415;0.553352;0.0459357;0.0181415;0;0;0;0.0405862;0.0405862;0;
187;0.0181667;0.553051;0.0460228;0.0181667;0;0;0;0.0405862;0.0405862;0;
188;0.0181894;0.55274;0.0461045;0.0181894;0;0;0;0.0405862;0.0405862;0;
189;0.0182095;0.552421;0.0461806;0.0182095;0;0;0;0.0405862;0.0405862;0;
190;0.018227;0.552097;0.0462508;0.018227;0;0;0;0.0405862;0.0405862;0;
191;0.0182419;0.551771;0.0463147;0.0182419;0;0;0;0.0405862;0.0405862;0;
192;0.0182543;0.551446;0.0463723;0.0182543;0;0;0;0.0405862;0.0405862;0;
193;0.0182641;0.551124;0.0464233;0.0182641;0;0;0;0.0405862;0.0405862;0;
194;0.0182714;0.550808;0.0464678;0.0182714;0;0;0;0.0405862;0.0405862;0;
195;0.0182764;0.550499;0.0465057;0.0182764;0;0;0;0.0405862;0.0405862;0;
196;0.018279;0.5502;0.046537;0.018279;0;0;0;0.0405862;0.0405862;0;
197;0.0182794;0.549913;0.0465619;0.0182794;0;0;0;0.0405862;0.0405862;0;
198;0.0182777;0.549639;0.0465805;0.0182777;0;0;0;0.0405862;0.0405862;0;
199;0.0182741;0.549379;0.0465931;0.0182741;0;0;0;0.0405862;0.0405862;0;
200;0.0182687;0.549135;0.0465997;0.0182687;0;0;0;0.0405862;0.0405862;0;
201;0.0182615;0.548908;0.0466007;0.0182615;0;0;0;0.0405862;0.0405862;0;
202;0.0182529;0.548699;0.0465964;0.0182529;0;0;0;0.0405862;0.0405862;0;
203;0.0182428;0.548508;0.0465872;0.0182428;0;0;0;0.0405862;0.0405862;0;
204;0.0182315;0.548336;0.0465733;0.0182315;0;0;0;0.0405862;0.0405862;0;
205;0.0182192;0.548184;0.0465551;0.0182192;0;0;0;0.0405862;0.0405862;0;
206;0.018206;0.54805;0.046533;0.018206;0;0;0;0.0405862;0.0405862;0;
207;0.018192;0.547936;0.0465074;0.018192;0;0;0;0.0405862;0.0405862;0;
208;0.0181774;0.547842;0.0464788;0.0181774;0;0;0;0.0405862;0.0405862;0;
209;0.0181624;0.547765;0.0464474;0.0181624;0;0;0;0.0405862;0.0405862;0;
210;0.018147;0.547708;0.0464137;0.018147;0;0;0;0.0405862;0.0405862;0;
211;0.0181315;0.547668;0.0463781;0.0181315;0;0;0;0.0405862;0.0405862;0;
212;0.018116;0.547645;0.0463411;0.018116;0;0;0;0.0405862;0.0405862;0;
213;0.0181005;0.547639;0.0463028;0.0181005;0;0;0;0.0405862;0.0405862;0;
214;0.0180853;0.547648;0.0462638;0.0180853;0;0;0;0.0405862;0.0405862;0;
215;0.0180704;0.547672;0.0462244;0.0180704;0;0;0;0.0405862;0.0405862;0;
216;0.0180558;0.547709;0.0461849;0.0180558;0;0;0;0.0405862;0.0405862;0;
217;0.0180418;0.547759;0.0461456;0.0180418;0;0;0;0.0405862;0.0405862;0;
218;0.0180284;0.54782;0.0461069;0.0180284;0;0;0;0.0405862;0.0405862;0;
219;0.0180156;0.547892;0.0460689;0.0180156;0;0;0;0.0405862;0.0405862;0;
220;0.0180036;0.547972;0.046032;0.0180036;0;0;0;0.0405862;0.0405862;0;
221;0.0179923;0.548061;0.0459964;0.0179923;0;0;0;0.0405862;0.0405862;0;
222;0.0179818;0.548157;0.0459622;0.0179818;0;0;0;0.0405862;0.0405862;0;
223;0.0179722;0.548259;0.0459298;0.0179722;0;0;0;0.0405862;0.0405862;0;
224;0.0179634;0.548365;0.0458991;0.0179634;0;0;0;0.0405862;0.0405862;0;
225;0.0179556;0.548475;0.0458704;0.0179556;0;0;0;0.0405862;0.0405862;0;
226;0.0179486;0.548587;0.0458438;0.0179486;0;0;0;0.0405862;0.0405862;0;
227;0.0179426;0.548701;0.0458194;0.0179426;0;0;0;0.0405862;0.0405862;0;
228;0.0179375;0.548815;0.0457971;0.0179375;0;0;0;0.0405862;0.0405862;0;
229;0.0179332;0.54893;0.0457772;0.0179332;0;0;0;0.0405862;0.0405862;0;
230;0.0179299;0.549043;0.0457596;0.0179299;0;0;0;0.0405862;0.0405862;0;
231;0.0179274;0.549153;0.0457442;0.0179274;0;0;0;0.0405862;0.0405862;0;
232;0.0179257;0.549262;0.0457312;0.0179257;0;0;0;0.0405862;0.0405862;0;
233;0.0179248;0.549366;0.0457205;0.0179248;0;0;0;0.0405862;0.0405862;0;
234;0.0179247;0.549467;0.045712;0.0179247;0;0;0;0.0405862;0.0405862;0;
235;0.0179253;0.549563;0.0457056;0.0179253;0;0;0;0.0405862;0.0405862;0;
236;0.0179266;0.549654;0.0457014;0.0179266;0;0;0;0.0405862;0.0405862;0;
237;0.0179285;0.549739;0.0456992;0.0179285;0;0;0;0.0405862;0.0405862;0;
238;0.017931;0.549819;0.0456989;0.017931;0;0;0;0.0405862;0.0405862;0;
239;0.017934;0.549892;0.0457004;0.017934;0;0;0;0.0405862;0.0405862;0;
240;0.0179374;0.549959;0.0457036;0.0179374;0;0;0;0.0405862;0.0405862;0;
241;0.0179413;0.550019;0.0457085;0.0179413;0;0;0;0.0405862;0.0405862;0;
242;0.0179456;0.550073;0.0457148;0.0179456;0;0;0;0.0405862;0.0405862;0;
243;0.0179502;0.55012;0.0457224;0.0179502;0;0;0;0.0405862;0.0405862;0;
244;0.0179551;0.55016;0.0457313;0.0179551;0;0;0;0.0405862;0.0405862;0;
245;0.0179601;0.550193;0.0457412;0.0179601;0;0;0;0.0405862;0.0405862;0;
246;0.0179654;0.55022;0.0457521;0.0179654;0;0;0;0.0405862;0.0405862;0;
247;0.0179707;0.550241;0.0457638;0.0179707;0;0;0;0.0405862;0.0405862;0;
248;0.0179761;0.550255;0.0457761;0.0179761;0;0;0;0.0405862;0.0405862;0;
249;0.0179815;0.550263;0.045789;0.0179815;0;0;0;0.0405862;0.0405862;0;
250;0.017987;0.550266;0.0458023;0.017987;0;0;0;0.0405862;0.0405862;0;
251;0.0179923;0.550263;0.0458159;0.0179923;0;0;0;0.0405862;0.0405862;0;
252;0.0179975;0.550255;0.0458297;0.0179975;0;0;0;0.0405862;0.0405862;0;
253;0.0180027;0.550242;0.0458435;0.0180027;0;0;0;0.0405862;0.0405862;0;
254;0.0180076;0.550225;0.0458572;0.0180076;0;0;0;0.0405862;0.0405862;0;
255;0.0180123;0.550203;0.0458708;0.0180123;0;0;0;0.0405862;0.0405862;0;
256;0.0180169;0.550178;0.0458842;0.0180169;0;0;0;0.0405862;0.0405862;0;
257;0.0180211;0.55015;0.0458972;0.0180211;0;0;0;0.0405862;0.0405862;0;
258;0.0180251;0.550119;0.0459097;0.0180251;0;0;0;0.0405862;0.0405862;0;
259;0.0180289;0.550085;0.0459218;0.0180289;0;0;0;0.0405862;0.0405862;0;
260;0.0180323;0.55005;0.0459333;0.0180323;0;0;0;0.0405862;0.0405862;0;
261;0.0180354;0.550012;0.0459441;0.0180354;0;0;0;0.0405862;0.0405862;0;
262;0.0180382;0.549974;0.0459543;0.0180382;0;0;0;0.0405862;0.0405862;0;
263;0.0180407;0.549934;0.0459638;0.0180407;0;0;0;0.0405862;0.0405862;0;
264;0.0180429;0.549894;0.0459725;0.0180429;0;0;0;0.0405862;0.0405862;0;
265;0.0180447;0.549853;0.0459804;0.0180447;0;0;0;0.0405862;0.0405862;0;
266;0.0180462;0.549813;0.0459875;0.0180462;0;0;0;0.0405862;0.0405862;0;
267;0.0180474;0.549773;0.0459938;0.0180474;0;0;0;0.0405862;0.0405862;0;
268;0.0180484;0.549734;0.0459993;0.0180484;0;0;0;0.0405862;0.0405862;0;
269;0.018049;0.549695;0.046004;0.018049;0;0;0;0.0405862;0.0405862;0;
270;0.0180493;0.549658;0.0460079;0.0180493;0;0;0;0.0405862;0.0405862;0;
271;0.0180494;0.549623;0.046011;0.0180494;0;0;0;0.0405862;0.0405862;0;
272;0.0180492;0.549589;0.0460133;0.0180492;0;0;0;0.0405862;0.0405862;0;
273;0.0180487;0.549556;0.0460148;0.0180487;0;0;0;0.0405862;0.0405862;0;
274;0.0180481;0.549526;0.0460157;0.0180481;0;0;0;0.0405862;0.0405862;0;
275;0.0180472;0.549498;0.0460158;0.0180472;0;0;0;0.0405862;0.0405862;0;
276;0.0180461;0.549472;0.0460153;0.0180461;0;0;0;0.0405862;0.0405862;0;
277;0.0180449;0.549448;0.0460142;0.0180449;0;0;0;0.0405862;0.0405862;0;
278;0.0180435;0.549426;0.0460125;0.0180435;0;0;0;0.0405862;0.0405862;0;
279;0.018042;0.549407;0.0460103;0.018042;0;0;0;0.0405862;0.0405862;0;
280;0.0180404;0.549391;0.0460076;0.0180404;0;0;0;0.0405862;0.0405862;0;
281;0.0180387;0.549376;0.0460045;0.0180387;0;0;0;0.0405862;0.0405862;0;
282;0.0180369;0.549364;0.046001;0.0180369;0;0;0;0.0405862;0.0405862;0;
283;0.018035;0.549355;0.0459971;0.018035;0;0;0;0.0405862;0.0405862;0;
284;0.0180331;0.549347;0.045993;0.0180331;0;0;0;0.0405862;0.0405862;0;
285;0.0180312;0.549342;0.0459886;0.0180312;0;0;0;0.0405862;0.0405862;0;
286;0.0180293;0.549339;0.0459841;0.0180293;0;0;0;0.0405862;0.0405862;0;
287;0.0180274;0.549338;0.0459793;0.0180274;0;0;0;0.0405862;0.0405862;0;
288;0.0180255;0.549339;0.0459745;0.0180255;0;0;0;0.0405862;0.0405862;0;
289;0.0180236;0.549342;0.0459697;0.0180236;0;0;0;0.0405862;0.0405862;0;
290;0.0180218;0.549347;0.0459648;0.0180218;0;0;0;0.0405862;0.0405862;0;
291;0.0180201;0.549353;0.0459599;0.0180201;0;0;0;0.0405862;0.0405862;0;
292;0.0180184;0.54936;0.0459551;0.0180184;0;0;0;0.0405862;0.0405862;0;
293;0.0180168;0.549369;0.0459504;0.0180168;0;0;0;0.0405862;0.0405862;0;
